t_s,P_bar,Level_m,SP_bar,PV01_pct,LV01_pct
1580.0,1.9298031849065804,0.3014710765054765,2.0,1.319201797130574,0.9065343875691114
1585.0,1.9296944313457427,0.3014484830824611,2.0,1.318766850026887,0.9063549523734766
1590.0,1.9295863362857195,0.301426188896437,2.0,1.3183345356368759,0.906176339228131
1595.0,1.9294788958192461,0.30140419220451503,2.0,1.3179048392303372,0.9059986271523293
1600.0,1.9293721084463067,0.30138249121365823,2.0,1.3174777550479329,0.9058218922650993
1605.0,1.9292659618716586,0.30136108407809775,2.0,1.3170532328291693,0.9056462076527885
1610.0,1.9291604545993413,0.30133996889789877,2.0,1.3166312676701333,0.9054716432848509
1615.0,1.9290555801349962,0.30131914373068114,2.0,1.3162118330935504,0.9052982664640824
1620.0,1.9289513311895488,0.3012986065860401,2.0,1.3157948998636502,0.9051261415759753
1625.0,1.9288477022725747,0.3012783554310055,2.0,1.3153804461986014,0.9049553302880167
1630.0,1.9287446900990366,0.3012583881931041,2.0,1.3149684591787927,0.9047858916519381
1635.0,1.9286422831820966,0.3012387027620758,2.0,1.3145588920366924,0.9046178821532203
1640.0,1.9285404768331533,0.30121929698870686,2.0,1.314151726697719,0.9044513556443475
1645.0,1.9284392725688917,0.30120016869368965,2.0,1.3137469698491406,0.9042863636861742
1650.0,1.928338656111327,0.3011813156668468,2.0,1.3133445627995513,0.9041229554995185
1655.0,1.9282386303685168,0.30116273566157903,2.0,1.3129445188997864,0.903961177723912
1660.0,1.928139187474029,0.30114442641067624,2.0,1.3125468056066674,0.9038010750440115
1665.0,1.9280403177469185,0.3011263856148105,2.0,1.312151384014963,0.9036426897077938
1670.0,1.927942021712182,0.3011086109509213,2.0,1.3117582572452546,0.903486061854082
1675.0,1.9278442878961188,0.30109110007729245,2.0,1.311367378202869,0.903331229705627
1680.0,1.9277471164178244,0.30107385062623043,2.0,1.310978748523468,0.9031782292607748
1685.0,1.92765050421573,0.3010568602159709,2.0,1.3105923556427101,0.9030270947665391
1690.0,1.9275544386160512,0.3010401264441453,2.0,1.3102081479042371,0.9028778584432748
1695.0,1.9274589199466474,0.30102364688925143,2.0,1.3098261279196493,0.9027305505355321
1700.0,1.9273639445363584,0.3010074191210834,2.0,1.3094462806044047,0.9025851997266987
1705.0,1.9272695081252031,0.30099144069320866,2.0,1.309068588859697,0.9024418328263711
1710.0,1.9271755974549165,0.300975709146855,2.0,1.3086929987526372,0.9023004749219571
1715.0,1.9270821610143523,0.30096022200978345,2.0,1.3083193004133524,0.9021611493258429
1720.0,1.926989451177009,0.30094497676490767,2.0,1.3079485337243013,0.9020238762917046
1725.0,1.926897266453285,0.30093019010971944,2.0,1.3075798473407678,0.9018975968569728
1730.0,1.9268055263966506,0.30091563978715735,2.0,1.3072129315809389,0.901773451114593
1735.0,1.926714231560193,0.3009013232849944,2.0,1.3068477967571264,0.9016514994346525
1740.0,1.926623402413935,0.3008872309498197,2.0,1.3064845267411145,0.9015314663359704
1745.0,1.9265330562185008,0.30087336028113115,2.0,1.3061231902544597,0.9014133640622924
1750.0,1.9264432066711978,0.30085970873149215,2.0,1.305763841730061,0.9012972002662885
1755.0,1.926353855908573,0.3008462739781012,2.0,1.30540648855803,0.9011829904789508
1760.0,1.9262649946855352,0.3008330536904413,2.0,1.3050510926198373,0.9010707487109204
1765.0,1.9261766179346897,0.30082004553844166,2.0,1.3046976340636744,0.9009604878272887
1770.0,1.9260887224136753,0.3008072471940948,2.0,1.3043461001025998,0.9008522196119921
1775.0,1.9260013044692432,0.3007946563303781,2.0,1.3039964760825296,0.9007459547246395
1780.0,1.9259143616554297,0.30078227062081514,2.0,1.3036487523403375,0.9006417026833593
1785.0,1.9258278817338144,0.3007700877407549,2.0,1.303302878943096,0.9005394719172286
1790.0,1.9257418674356699,0.300758105365121,2.0,1.302958868312865,0.900439269675317
1795.0,1.9256563155248052,0.3007463211787741,2.0,1.3026167069081342,0.9003411024486855
1800.0,1.9255712173532789,0.30073473286653396,2.0,1.3022763595959628,0.9002449755671686
